COMP_OS_ID,ITPC_ITPC_ID,SK_SUBS_ID,SK_BMT_ID,BILLING_FILIAL_ID,SUBS_OS_OS_ID,SUBS_SUBS_ID,CR_OS_OS_ID,INQR_ID,FILIAL_ID,CRCAT_CRCAT_ID,SNAP_DATE,SNAP_WEEK,SNAP_MONTH,SNAP_QUARTER,LAT,LON,DESCRIPTION,FULL_NAME,SUBCAT_PYRAMID_NAME,CAT_PYRAMID_NAME,KPI_NAME,CR_WEIGHT,FLAG_LOCAL_GENERAL
87,70,442188,249,47,53,19,37,721040,3,14,2023-12-17 09:36:35,50,12,4,-88.84680244881102,-150.93341586860214,Проблема с сетью,Поломка оборудования,Высокий ARPU,Обычный,CSI TD Мобильное приложение,2.3,1
95,23,469020,85,32,52,42,7,8499313,14,1,2024-05-05 00:42:38,18,5,2,-28.277373841112464,-80.34632090861103,Ошибка в счёте,Поломка оборудования,Низкий ARPU,VIP,CSI TD Обслуживание в КЦ оператора,1.05,0
95,140,232605,274,41,81,67,83,2624031,14,17,2023-12-30 15:36:52,52,12,4,-39.645885975733705,-120.02784500784784,Ошибка в счёте,Поломка оборудования,Высокий ARPU,Обычный,CSI TD Качество мобильного интернета,2.99,0
90,147,905086,470,16,47,24,66,4716534,13,6,2024-10-04 21:29:46,40,10,4,-51.33936421805426,-52.414748155697765,Проблема с сетью,Поломка оборудования,Высокий ARPU,VIP,CSI TD Тарифы и стоимость,1.16,0
58,31,817637,52,19,34,75,5,8939562,8,11,2024-06-30 00:26:41,26,6,2,36.253659219420044,-39.86947534428546,Проблема с сетью,Технические работы,Низкий ARPU,VIP,NPS TD (невзвешено),4.9,1
33,20,745799,96,19,44,74,45,896389,1,13,2023-07-09 23:05:47,27,7,3,39.89061547564367,172.8093216460278,Ошибка в счёте,Поломка оборудования,Низкий ARPU,VIP,B2C NPS BU Качество связи,2.26,0
89,9,292360,65,14,62,32,73,8281003,6,3,2024-04-15 06:52:30,16,4,2,84.85327460860836,158.46909956967988,Некачественный сервис,Технические работы,Высокий ARPU,Обычный,B2C NPS BU Качество связи,1.95,0
65,7,372314,400,36,23,24,68,1606526,13,18,2023-04-28 02:22:45,17,4,2,-23.983269205655105,138.35770676663515,Ошибка в счёте,Поломка оборудования,Высокий ARPU,Обычный,B2C CSI МИ,1.27,1
70,77,764670,235,34,33,7,81,6662380,7,10,2024-01-13 03:52:33,2,1,1,-74.40122707005247,-35.33176549288413,Ошибка в счёте,Поломка оборудования,Высокий ARPU,VIP,CSI TD Качество мобильного интернета,1.29,1
56,39,219332,155,7,31,77,72,9529367,13,18,2023-08-11 02:39:23,32,8,3,5.991662723645376,163.35513257874578,Проблема с сетью,Технические работы,Низкий ARPU,Обычный,NPS TD (невзвешено),4.4,0
47,85,684337,222,15,22,71,89,7042276,19,13,2023-10-10 23:12:34,41,10,4,20.070726986140755,93.91992116172719,Проблема с сетью,Поломка оборудования,Низкий ARPU,VIP,B2C NPS BU Качество связи,4.26,0
27,63,785280,327,44,89,86,36,2518954,3,11,2023-06-27 14:02:03,26,6,2,30.777402427974167,-161.22509897527857,Проблема с сетью,Технические работы,Низкий ARPU,Обычный,B2X NPS BU Общий F&F,3.0,1
71,20,497707,456,11,40,39,2,154563,12,12,2024-04-07 10:23:06,14,4,2,22.642669390531793,0.8571851862794517,Ошибка в счёте,Технические работы,Высокий ARPU,Обычный,CSI TD Обслуживание в КЦ оператора,1.25,1
52,73,171293,374,19,55,14,87,1290235,9,10,2024-12-13 19:55:04,50,12,4,-24.732469923528342,-166.4455821338491,Ошибка в счёте,Поломка оборудования,Высокий ARPU,VIP,CSI TD Мобильное приложение,2.93,1
51,92,514484,208,1,28,62,13,2998622,15,4,2023-02-10 10:28:48,6,2,1,-8.218943652918028,-37.38113793343291,Некачественный сервис,Технические работы,Высокий ARPU,Обычный,B2X NPS BU Общий F&F,4.89,1
51,198,200209,421,35,28,2,1,8350132,8,11,2023-11-24 23:51:18,47,11,4,-25.409779272657758,145.0207090189303,Проблема с сетью,Поломка оборудования,Низкий ARPU,Обычный,CSI TD Качество мобильного интернета,1.58,1
73,11,426358,12,22,21,57,82,2744513,10,6,2023-04-05 20:50:22,14,4,2,19.219648903270922,47.65374389476938,Ошибка в счёте,Поломка оборудования,Низкий ARPU,VIP,B2C NPS BU Качество связи,4.35,0
34,171,615263,343,28,65,25,76,894799,19,2,2024-04-12 16:58:42,15,4,2,33.063944198209995,42.4904360536772,Проблема с сетью,Поломка оборудования,Низкий ARPU,VIP,CSI TD Качество голосовй связи,1.97,1
19,26,434265,498,22,20,72,44,4270394,13,1,2024-01-21 02:37:06,3,1,1,-24.88224856980014,147.29106387961644,Проблема с сетью,Технические работы,Низкий ARPU,Обычный,CSI TD Обслуживание в салоне,3.98,0
93,55,547158,288,21,74,45,52,5216669,17,3,2024-09-22 00:10:41,38,9,3,-45.72179332493293,106.04914948820863,Некачественный сервис,Технические работы,Высокий ARPU,Обычный,CSI TD Обслуживание в КЦ оператора,1.38,0
30,63,485035,491,29,22,52,61,2178005,4,2,2024-05-21 08:48:49,21,5,2,53.662054293723,-161.5331545051577,Ошибка в счёте,Технические работы,Низкий ARPU,VIP,CSI TD Качество мобильного интернета,3.43,1
7,15,108438,205,30,20,23,49,495905,6,11,2023-09-03 12:03:11,35,9,3,50.206032053100074,-46.31626920262306,Проблема с сетью,Поломка оборудования,Высокий ARPU,VIP,CSI TD Обслуживание в салоне,3.72,1
42,120,989105,109,19,25,47,39,3752072,12,11,2023-02-15 23:23:12,7,2,1,-89.81877905983322,103.29551717319725,Ошибка в счёте,Поломка оборудования,Низкий ARPU,VIP,NPS TD,4.84,1
33,117,909368,278,21,3,24,71,9747217,2,14,2024-01-16 12:26:17,3,1,1,-43.319442395935205,-77.58356922757882,Ошибка в счёте,Технические работы,Высокий ARPU,VIP,NPS TD,1.21,0
13,5,946707,219,4,75,57,46,358834,7,18,2023-07-16 16:25:23,28,7,3,82.36981485908058,-139.09707299722584,Проблема с сетью,Технические работы,Высокий ARPU,Обычный,CSI TD Качество мобильного интернета,2.34,0
33,160,398967,260,33,65,7,36,7091839,6,12,2024-02-01 01:34:06,5,2,1,-57.59680166563258,-24.749114130531098,,Технические работы,Низкий ARPU,Обычный,B2C NPS BU Качество связи,1.16,0
45,121,567441,337,43,19,50,58,7796454,12,5,2024-12-14 22:38:18,50,12,4,-81.47144916764624,69.00126450382191,Ошибка в счёте,Поломка оборудования,Высокий ARPU,VIP,NPS TD (невзвешено),1.0,0
2,199,593097,319,16,28,34,45,6163522,16,15,2023-12-03 10:53:55,48,12,4,49.833439135208295,43.10235584378782,Ошибка в счёте,Технические работы,Низкий ARPU,Обычный,CSI TD Качество голосовй связи,3.97,1
2,49,257804,443,2,26,48,1,3409456,11,19,2023-01-28 14:22:51,4,1,1,-48.11162796143081,117.9974544412899,Ошибка в счёте,Поломка оборудования,,Обычный,CSI TD Качество мобильного интернета,4.24,1
64,196,995929,57,2,54,45,63,5829487,8,14,2024-07-13 18:56:43,28,7,3,-13.842378548986034,29.41407704563551,Ошибка в счёте,Технические работы,Низкий ARPU,VIP,B2X NPS BU Общий,0.59,0
1,5,477049,395,4,88,40,58,5823361,11,11,2024-10-16 05:32:17,42,10,4,84.22218035571672,-101.10048077764743,Ошибка в счёте,Технические работы,Высокий ARPU,Обычный,CSI TD Обслуживание в КЦ оператора,4.56,0
24,89,789067,187,37,48,42,32,6884074,16,10,2024-06-09 21:52:30,23,6,2,-8.828249302899579,-156.99520894508683,Некачественный сервис,Поломка оборудования,Низкий ARPU,Обычный,NPS TD (невзвешено),4.12,1
44,77,247092,226,12,43,67,41,9445014,16,6,2023-11-07 07:03:56,45,11,4,50.18155159959471,-98.09390447015879,Некачественный сервис,Технические работы,Высокий ARPU,VIP,B2C CSI Тарифа,3.47,1
8,119,893280,46,47,44,83,81,5835676,13,15,2024-09-22 02:03:13,38,9,3,12.063903070514343,67.33909797541432,Ошибка в счёте,Технические работы,Высокий ARPU,Обычный,B2C CSI Тарифа,3.78,0
40,42,304381,348,8,12,46,29,5762880,9,11,2024-02-11 03:31:31,6,2,1,28.518428174663242,143.04192160423725,Ошибка в счёте,Технические работы,Высокий ARPU,VIP,B2X NPS BU Общий F&F,0.55,1
52,175,380965,396,49,51,81,7,3792320,18,19,2024-04-25 11:46:49,17,4,2,-24.862977098106285,56.61330003621677,Некачественный сервис,Поломка оборудования,Высокий ARPU,VIP,NPS TD (невзвешено),3.16,0
87,35,560637,131,23,72,23,53,1296508,9,13,2023-09-14 05:06:05,37,9,3,46.335852845282886,-2.4644802432161157,Некачественный сервис,Технические работы,Высокий ARPU,VIP,B2C NPS BU Качество связи,2.04,1
90,189,653191,423,35,9,22,58,6045277,12,3,2024-01-26 20:40:45,4,1,1,-72.35439507802901,-107.51771462127108,Проблема с сетью,Технические работы,Высокий ARPU,VIP,B2X NPS BU Общий CORE,1.18,1
18,81,732405,31,37,83,59,59,6560180,14,19,2023-04-23 19:56:58,16,4,2,-33.72799448570699,-82.90766789930724,Проблема с сетью,Технические работы,Низкий ARPU,Обычный,B2C CSI Тарифа,3.73,0
77,119,155432,413,37,52,57,27,4886789,12,8,2024-06-01 03:06:54,22,6,2,-73.34651942883957,-6.798315925977363,Некачественный сервис,Технические работы,,VIP,B2X NPS BU Общий,1.43,0
45,15,855015,414,24,73,74,51,9429229,13,16,2023-06-01 23:14:37,22,6,2,15.792547204610983,164.70809858143406,Ошибка в счёте,Технические работы,Низкий ARPU,VIP,NPS TD (невзвешено),3.28,1
21,72,853549,221,43,12,28,65,3667346,13,3,2024-09-04 08:00:35,36,9,3,-81.53499206502433,121.88318206244384,Некачественный сервис,Технические работы,Низкий ARPU,Обычный,CSI TD Тарифы и стоимость,3.98,0
75,48,565172,273,4,68,63,88,9579050,16,6,2023-01-12 07:00:12,2,1,1,9.728421269547994,51.2307062113166,Некачественный сервис,Поломка оборудования,Высокий ARPU,VIP,CSI TD Качество покрытия,1.48,0
91,149,763491,398,45,40,30,3,1347335,6,18,2023-02-23 19:00:46,8,2,1,-47.54273461031229,154.85990949641598,Проблема с сетью,Поломка оборудования,Высокий ARPU,VIP,B2C CSI Качество Голос,0.27,1
13,82,181711,343,27,61,7,32,6891572,13,15,2024-01-27 20:29:56,4,1,1,30.86438127673074,-156.31386140387917,Проблема с сетью,Технические работы,Высокий ARPU,Обычный,CSI TD Обслуживание в салоне,0.91,1
85,32,611104,211,30,57,67,61,5340001,11,11,2023-03-05 09:00:22,9,3,1,-70.96821933473467,-178.50053522350132,Ошибка в счёте,Поломка оборудования,Высокий ARPU,Обычный,CSI TD Мобильное приложение,1.8,0
32,36,246081,285,29,76,1,62,2514034,19,14,2023-06-16 00:26:43,24,6,2,61.65680252915058,-58.37560519264122,Некачественный сервис,Технические работы,Высокий ARPU,VIP,B2C CSI Тарифа,0.56,1
31,92,657992,1,25,47,3,83,311748,15,18,2023-12-12 17:53:55,50,12,4,-13.783037231987777,-144.42634091201026,Ошибка в счёте,Технические работы,Высокий ARPU,Обычный,B2X NPS BU Общий,1.16,1
62,141,935477,376,16,34,25,60,577076,11,11,2024-01-14 22:27:46,2,1,1,40.94845619667572,-48.49109230894109,Проблема с сетью,Технические работы,Высокий ARPU,VIP,CSI TD Качество голосовй связи,4.48,0
35,36,212027,15,42,57,44,20,7319005,16,16,2024-06-09 14:11:43,23,6,2,85.67666886737189,9.052661034292925,Проблема с сетью,Технические работы,,VIP,B2X NPS BU Общий F&F,0.76,0
47,141,114748,216,33,85,44,16,777277,8,12,2024-04-17 22:40:15,16,4,2,47.405926526491555,29.44782047934956,Ошибка в счёте,Поломка оборудования,Низкий ARPU,VIP,B2C CSI Качество Голос,2.37,0
43,135,550015,425,27,11,22,76,3021806,9,14,2024-09-07 22:30:11,36,9,3,-7.086792521958856,156.0283166201434,Некачественный сервис,Поломка оборудования,,VIP,CSI TD Мобильное приложение,2.39,0
80,74,372736,366,18,85,54,21,3297402,5,8,2023-09-22 22:21:09,38,9,3,-52.064238461037434,159.11803782795647,Проблема с сетью,Поломка оборудования,Высокий ARPU,VIP,NPS TD,0.87,0
83,125,402534,224,25,41,27,78,5572296,12,2,2023-03-12 18:22:46,10,3,1,-71.90123873857225,87.0715215063941,Ошибка в счёте,Поломка оборудования,Высокий ARPU,VIP,B2C CSI МИ,1.88,0
52,21,186854,343,10,45,37,57,4304722,6,11,2023-04-16 16:34:03,15,4,2,-46.1013619487201,38.96618843468437,Проблема с сетью,Поломка оборудования,Низкий ARPU,Обычный,B2C CSI Качество Голос,2.38,0
51,15,867408,273,9,7,4,84,8804206,15,19,2024-10-18 23:35:31,42,10,4,-80.69734134744712,-91.50684714778716,Проблема с сетью,Технические работы,Низкий ARPU,VIP,NPS TD,2.69,0
62,64,143418,9,27,37,8,52,1610501,2,14,2024-11-01 23:44:26,44,11,4,60.72282679697042,-112.62466157567857,Некачественный сервис,Технические работы,Низкий ARPU,VIP,B2X NPS BU Общий F&F,0.58,0
72,90,859711,176,2,27,46,67,9573542,17,6,2023-11-04 02:41:24,44,11,4,23.967316054114463,47.10853569770063,Некачественный сервис,Поломка оборудования,Высокий ARPU,Обычный,B2X NPS BU Общий F&F,3.9,1
35,65,820009,75,14,17,59,16,6874472,4,2,2024-06-10 12:43:04,24,6,2,-31.11298355818972,134.8327919420268,Некачественный сервис,Технические работы,Низкий ARPU,VIP,NPS TD (невзвешено),4.11,0
66,161,391992,481,4,2,63,66,9389508,1,3,2023-11-08 22:30:51,45,11,4,-38.6795042128316,113.10318279600028,Проблема с сетью,Технические работы,Низкий ARPU,VIP,B2X NPS BU Общий CORE,2.17,1
